"SKU*","Name","Brand","Primary Supplier Name","Supplier Item Code","UPC/EAN","Pick Zone"
"10102311","Product number 1302","Unbranded/Generic","Company B","ABCDEF1424","9411234562212","WH1-PH-RACK"
"10102312","Product number 1303","Unbranded/Generic","Company B","ABCDEF1425","9411234562213","WH1-PH-RACK"
"10102313","Product number 1304","Unbranded/Generic","Company B","ABCDEF1426","9411234562214","WH1-PH-RACK"
"10102314","Product number 1305","Unbranded/Generic","Company B","ABCDEF1427","9411234562215","WH1-PH-RACK"
"10102315","Product number 1306","Unbranded/Generic","Company B","ABCDEF1428","9411234562216","WH1-PH-RACK"
"10102316","Product number 1307","Unbranded/Generic","Company B","ABCDEF1429","9411234562217","WH1-PH-RACK"
"10102317","Product number 1308","Unbranded/Generic","Company B","ABCDEF1430","9411234562218","WH1-PH-RACK"
"10102318","Product number 1309","Unbranded/Generic","Company B","ABCDEF1431","9411234562219","WH1-PH-RACK"
"10102319","Product number 1310","Unbranded/Generic","Company B","ABCDEF1432","9411234562220",""
"10102320","Product number 1311","Unbranded/Generic","Company B","ABCDEF1433","9411234562221","WH1-PH-RACK"
"10102321","Product number 1312","Unbranded/Generic","Company B","ABCDEF1434","9411234562222","WH1-RACK2"
"10102322","Product number 1313","Unbranded/Generic","Company B","ABCDEF1435","9411234562223","WH1-RACK2"
"10102323","Product number 1314","Unbranded/Generic","Company B","ABCDEF1436","9411234562224","WH1-RACK2"
"10102324","Product number 1315","Unbranded/Generic","Company B","ABCDEF1437","9411234562225","WH1-RACK2"
"10102325","Product number 1316","Unbranded/Generic","Company B","ABCDEF1438","9411234562226","WH1-PH-RACK"
"10102326","Product number 1317","Unbranded/Generic","Company B","ABCDEF1439","9411234562227","WH1-PH-RACK"
"10102327","Product number 1318","Unbranded/Generic","Company B","ABCDEF1440","9411234562228","WH1-PH-RACK"
"10102328","Product number 1319","Unbranded/Generic","Company B","ABCDEF1441","9411234562229","WH1-PH-RACK"
"10102329","Product number 1320","Unbranded/Generic","Company B","ABCDEF1442","9411234562230","WH1-PH-RACK"
"10102330","Product number 1321","Unbranded/Generic","Company B","ABCDEF1443","9411234562231","WH1-PH-RACK"
"10102331","Product number 1322","Unbranded/Generic","Company B","ABCDEF1444","9411234562232","WH1-PH-RACK"
"10102332","Product number 1323","Unbranded/Generic","Company B","ABCDEF1445","9411234562233","WH1-PH-RACK"
"10102333","Product number 1324","Unbranded/Generic","Company B","ABCDEF1446","9411234562234","WH1-PH-RACK"
"10102334","Product number 1325","Unbranded/Generic","Company B","ABCDEF1447","9411234562235","WH1-PH-RACK"
"10102335","Product number 1326","Unbranded/Generic","Company B","ABCDEF1448","9411234562236","WH1-PH-RACK"
"10102336","Product number 1327","Unbranded/Generic","Company B","ABCDEF1449","9411234562237","WH1-PH-RACK"
"10102337","Product number 1328","Unbranded/Generic","Company B","ABCDEF1450","9411234562238","WH1-PH-RACK"
"10102338","Product number 1329","Unbranded/Generic","Company B","ABCDEF1451","9411234562239","WH1-PH-RACK"
"10102339","Product number 1330","Unbranded/Generic","Company B","ABCDEF1452","9411234562240","WH1-PH-RACK"
"10102340","Product number 1331","Unbranded/Generic","Company B","ABCDEF1453","9411234562241","WH1-PH-RACK"
"10102341","Product number 1332","Unbranded/Generic","Company B","ABCDEF1454","9411234562242","WH1-PH-RACK"
"10102342","Product number 1333","Unbranded/Generic","Company B","ABCDEF1455","9411234562243","WH1-PH-RACK"
"10102343","Product number 1334","Unbranded/Generic","Company B","ABCDEF1456","9411234562244","WH1-PH-RACK"
"10102344","Product number 1335","Unbranded/Generic","Company B","ABCDEF1457","9411234562245","WH1-PH-RACK"
"10102345","Product number 1336","Unbranded/Generic","Company B","ABCDEF1458","9411234562246","WH1-PH-RACK"
"10102346","Product number 1337","Unbranded/Generic","Company B","ABCDEF1459","9411234562247","WH1-PH-RACK"
"10102347","Product number 1338","Unbranded/Generic","Company B","ABCDEF1460","9411234562248",""
"10102348","Product number 1339","Unbranded/Generic","Company B","ABCDEF1461","9411234562249","WH1-PH-RACK"
"10102349","Product number 1340","Unbranded/Generic","Company B","ABCDEF1462","9411234562250","WH1-PH-RACK"
"10102350","Product number 1341","Unbranded/Generic","Company B","ABCDEF1463","9411234562251","WH1-PH-RACK"
"10102351","Product number 1342","Unbranded/Generic","Company B","ABCDEF1464","9411234562252","WH1-PH-RACK"
"10102352","Product number 1343","Unbranded/Generic","Company B","ABCDEF1465","9411234562253","WH1-PH-RACK"
"10102353","Product number 1344","Unbranded/Generic","Company B","ABCDEF1466","9411234562254","WH1-PH-RACK"
"10102354","Product number 1345","Unbranded/Generic","Company B","ABCDEF1467","9411234562255","WH1-PH-RACK"
"10102355","Product number 1346","Unbranded/Generic","Company B","ABCDEF1468","9411234562256","WH1-PH-RACK"
"10102356","Product number 1347","Unbranded/Generic","Company B","ABCDEF1469","9411234562257","WH1-PH-RACK"
"10102357","Product number 1348","Unbranded/Generic","Company B","ABCDEF1470","9411234562258","WH1-PH-RACK"
"10102358","Product number 1349","Unbranded/Generic","Company B","ABCDEF1471","9411234562259","WH1-PH-RACK"
"10102359","Product number 1350","Unbranded/Generic","Company B","ABCDEF1472","9411234562260","WH1-PH-RACK"
"10102360","Product number 1351","Unbranded/Generic","Company B","ABCDEF1473","9411234562261","WH1-PH-RACK"
"10102361","Product number 1352","Unbranded/Generic","Company B","ABCDEF1474","9411234562262","WH1-PH-RACK"
"10102362","Product number 1353","Unbranded/Generic","Company B","ABCDEF1475","9411234562263","WH1-PH-RACK"
"10102363","Product number 1354","Unbranded/Generic","Company B","ABCDEF1476","9411234562264","WH1-PH-RACK"
"10102364","Product number 1355","Unbranded/Generic","Company B","ABCDEF1477","9411234562265","WH1-PH-RACK"
"10102365","Product number 1356","Unbranded/Generic","Company B","ABCDEF1478","9411234562266","WH1-PH-RACK"
"10102366","Product number 1357","Unbranded/Generic","Company B","ABCDEF1479","9411234562267","WH1-PH-RACK"
"10102367","Product number 1358","Unbranded/Generic","Company B","ABCDEF1480","9411234562268","WH1-PH-RACK"
"10102368","Product number 1359","Unbranded/Generic","Company B","ABCDEF1481","9411234562269","WH1-PH-RACK"
"10102369","Product number 1360","Unbranded/Generic","Company B","ABCDEF1482","9411234562270","WH1-PH-RACK"
"10102370","Product number 1361","Unbranded/Generic","Company B","ABCDEF1483","9411234562271","WH1-PH-RACK"
"10102371","Product number 1362","Unbranded/Generic","Company B","ABCDEF1484","9411234562272","WH1-PH-RACK"
"10102372","Product number 1363","Unbranded/Generic","Company B","ABCDEF1485","9411234562273","WH1-PH-RACK"
"10102373","Product number 1364","Unbranded/Generic","Company B","ABCDEF1486","9411234562274","WH1-PH-RACK"
"10102374","Product number 1365","Unbranded/Generic","Company B","ABCDEF1487","9411234562275","WH1-PH-RACK"
"10102375","Product number 1366","Unbranded/Generic","Company B","ABCDEF1488","9411234562276","WH1-PH-RACK"
"10102376","Product number 1367","Unbranded/Generic","Company B","ABCDEF1489","9411234562277","WH1-PH-RACK"
"10102377","Product number 1368","Unbranded/Generic","Company B","ABCDEF1490","9411234562278","WH1-PH-RACK"
"10102378","Product number 1369","Unbranded/Generic","Company B","ABCDEF1491","9411234562279","WH1-PH-RACK"
"10102379","Product number 1370","Unbranded/Generic","Company B","ABCDEF1492","9411234562280","WH1-PH-RACK"
"10102380","Product number 1371","Unbranded/Generic","Company B","ABCDEF1493","9411234562281","WH1-PH-RACK"
"10102381","Product number 1372","Unbranded/Generic","Company B","ABCDEF1494","9411234562282","WH1-PH-RACK"
"10102382","Product number 1373","Unbranded/Generic","Company B","ABCDEF1495","9411234562283","WH1-PH-RACK"
"10102383","Product number 1374","Unbranded/Generic","Company B","ABCDEF1496","9411234562284","WH1-PH-RACK"
"10102384","Product number 1375","Unbranded/Generic","Company B","ABCDEF1497","9411234562285","WH1-PH-RACK"
"10102385","Product number 1376","Unbranded/Generic","Company B","ABCDEF1498","9411234562286","WH1-PH-RACK"
"10102386","Product number 1377","Unbranded/Generic","Company B","ABCDEF1499","9411234562287","WH1-PH-RACK"
"10102387","Product number 1378","Unbranded/Generic","Company B","ABCDEF1500","9411234562288","WH1-PH-RACK"
"10102388","Product number 1379","Unbranded/Generic","Company B","ABCDEF1501","9411234562289","WH1-PH-RACK"
"10102389","Product number 1380","Unbranded/Generic","Company B","ABCDEF1502","9411234562290","WH1-PH-RACK"
"10102390","Product number 1381","Unbranded/Generic","Company B","ABCDEF1503","9411234562291","WH1-PH-RACK"
"10102391","Product number 1382","Unbranded/Generic","Company B","ABCDEF1504","9411234562292","WH1-PH-RACK"
"10102392","Product number 1383","Unbranded/Generic","Company B","ABCDEF1505","9411234562293","WH1-PH-RACK"
"10102393","Product number 1384","Unbranded/Generic","Company B","ABCDEF1506","9411234562294","WH1-PH-RACK"
"10102394","Product number 1385","Unbranded/Generic","Company B","ABCDEF1507","9411234562295","WH1-PH-RACK"
"10102395","Product number 1386","Unbranded/Generic","Company B","ABCDEF1508","9411234562296","WH1-PH-RACK"
"10102396","Product number 1387","Unbranded/Generic","Company B","ABCDEF1509","9411234562297","WH1-PH-RACK"
"10102397","Product number 1388","Unbranded/Generic","Company B","ABCDEF1510","9411234562298","WH1-PH-RACK"
"10102398","Product number 1389","Unbranded/Generic","Company B","ABCDEF1511","9411234562299","WH1-PH-RACK"
"10102399","Product number 1390","Unbranded/Generic","Company B","ABCDEF1512","9411234562300","WH1-PH-RACK"
"10102400","Product number 1391","Unbranded/Generic","Company B","ABCDEF1513","9411234562301","WH1-PH-RACK"
"10102401","Product number 1392","Unbranded/Generic","Company B","ABCDEF1514","9411234562302","WH1-PH-RACK"
"10102402","Product number 1393","Unbranded/Generic","Company B","ABCDEF1515","9411234562303","WH1-PH-RACK"
"10102403","Product number 1394","Unbranded/Generic","Company B","ABCDEF1516","9411234562304","WH1-PH-RACK"
"10102404","Product number 1395","Unbranded/Generic","Company B","ABCDEF1517","9411234562305","WH1-PH-RACK"
"10102405","Product number 1396","Unbranded/Generic","Company B","ABCDEF1518","9411234562306","WH1-PH-RACK"
"10102406","Product number 1397","Unbranded/Generic","Company B","ABCDEF1519","9411234562307","WH1-PH-RACK"
"10102407","Product number 1398","Unbranded/Generic","Company B","ABCDEF1520","9411234562308","WH1-PH-RACK"
"10102408","Product number 1399","Unbranded/Generic","Company B","ABCDEF1521","9411234562309","WH1-PH-RACK"
"10102409","Product number 1400","Unbranded/Generic","Company B","ABCDEF1522","9411234562310","WH1-PH-RACK"
"10102410","Product number 1401","Unbranded/Generic","Company B","ABCDEF1523","9411234562311","WH1-PH-RACK"
"10102411","Product number 1402","Unbranded/Generic","Company B","ABCDEF1524","9411234562312","WH1-PH-RACK"
"10102412","Product number 1403","Unbranded/Generic","Company B","ABCDEF1525","9411234562313","WH1-PH-RACK"
"10102413","Product number 1404","Unbranded/Generic","Company B","ABCDEF1526","9411234562314","WH1-PH-RACK"
"10102414","Product number 1405","Unbranded/Generic","Company B","ABCDEF1527","9411234562315","WH1-PH-RACK"
"10102415","Product number 1406","Unbranded/Generic","Company B","ABCDEF1528","9411234562316","WH1-PH-RACK"
"10102416","Product number 1407","Unbranded/Generic","Company B","ABCDEF1529","9411234562317","WH1-PH-RACK"
"10102417","Product number 1408","Unbranded/Generic","Company B","ABCDEF1530","9411234562318","WH1-PH-RACK"
"10102418","Product number 1409","Unbranded/Generic","Company B","ABCDEF1531","9411234562319","WH1-PH-RACK"
"10102419","Product number 1410","Unbranded/Generic","Company B","ABCDEF1532","9411234562320","WH1-PH-RACK"
"10102420","Product number 1411","Unbranded/Generic","Company B","ABCDEF1533","9411234562321","WH1-PH-RACK"
"10102421","Product number 1412","Unbranded/Generic","Company B","ABCDEF1534","9411234562322","WH1-PH-RACK"
"10102422","Product number 1413","Unbranded/Generic","Company B","ABCDEF1535","9411234562323","WH1-PH-RACK"
"10102423","Product number 1414","Unbranded/Generic","Company B","ABCDEF1536","9411234562324","WH1-PH-RACK"
"10102424","Product number 1415","Unbranded/Generic","Company B","ABCDEF1537","9411234562325","WH1-PH-RACK"
"10102425","Product number 1416","Unbranded/Generic","Company B","ABCDEF1538","9411234562326","WH1-PH-RACK"
"10102426","Product number 1417","Unbranded/Generic","Company B","ABCDEF1539","9411234562327","WH1-PH-RACK"
"10102427","Product number 1418","Unbranded/Generic","Company B","ABCDEF1540","9411234562328","WH1-PH-RACK"
"10102428","Product number 1419","Unbranded/Generic","Company B","ABCDEF1541","9411234562329","WH1-PH-RACK"
"10102429","Product number 1420","Unbranded/Generic","Company B","ABCDEF1542","9411234562330","WH1-PH-RACK"
"10102430","Product number 1421","Unbranded/Generic","Company B","ABCDEF1543","9411234562331","WH1-PH-RACK"
"10102431","Product number 1422","Unbranded/Generic","Company B","ABCDEF1544","9411234562332","WH1-PH-RACK"
"10102432","Product number 1423","Unbranded/Generic","Company B","ABCDEF1545","9411234562333","WH1-PH-RACK"
"10102433","Product number 1424","Unbranded/Generic","Company B","ABCDEF1546","9411234562334","WH1-PH-RACK"
"10102434","Product number 1425","Unbranded/Generic","Company B","ABCDEF1547","9411234562335","WH1-PH-RACK"
"10102435","Product number 1426","Unbranded/Generic","Company B","ABCDEF1548","9411234562336","WH1-PH-RACK"
"10102436","Product number 1427","Unbranded/Generic","Company B","ABCDEF1549","9411234562337","WH1-PH-RACK"
"10102437","Product number 1428","Unbranded/Generic","Company B","ABCDEF1550","9411234562338","WH1-PH-RACK"
"10102438","Product number 1429","Unbranded/Generic","Company B","ABCDEF1551","9411234562339","WH1-PH-RACK"
"10102439","Product number 1430","Unbranded/Generic","Company B","ABCDEF1552","9411234562340","WH1-PH-RACK"
"10102440","Product number 1431","Unbranded/Generic","Company B","ABCDEF1553","9411234562341","WH1-PH-RACK"
"10102441","Product number 1432","Unbranded/Generic","Company B","ABCDEF1554","9411234562342",""
"10102442","Product number 1433","Unbranded/Generic","Company B","ABCDEF1555","9411234562343",""
"10102443","Product number 1434","Unbranded/Generic","Company B","ABCDEF1556","9411234562344",""
"10102444","Product number 1435","Unbranded/Generic","Company B","ABCDEF1557","9411234562345",""
"10102445","Product number 1436","Unbranded/Generic","Company B","ABCDEF1558","9411234562346",""
"10102446","Product number 1437","Unbranded/Generic","Company B","ABCDEF1559","9411234562347",""
"10102447","Product number 1438","Unbranded/Generic","Company B","ABCDEF1560","9411234562348",""
"10102448","Product number 1439","Unbranded/Generic","Company B","ABCDEF1561","9411234562349","WH1-RACK10"
"10102449","Product number 1440","Unbranded/Generic","Company B","ABCDEF1562","9411234562350","WH1-RACK10"
"10102450","Product number 1441","Unbranded/Generic","Company B","ABCDEF1563","9411234562351","WH1-RACK10"
"10102451","Product number 1442","Unbranded/Generic","Company B","ABCDEF1564","9411234562352",""
"10102452","Product number 1443","Unbranded/Generic","Company B","ABCDEF1565","9411234562353",""
"10102453","Product number 1444","Unbranded/Generic","Company B","ABCDEF1566","9411234562354",""
"10102454","Product number 1445","Unbranded/Generic","Company B","ABCDEF1567","9411234562355",""
"10102455","Product number 1446","Unbranded/Generic","Company B","ABCDEF1568","9411234562356",""
